SABOR DA FRUTA,"Rua Dr. Costa Aguiar, 345 - Centro, Campinas - SP, 13010-060, Brazil"
Casa de Sucos Batidão Campinas,"R. Ferdinando Panattoni, 805 - Jardim Pauliceia, Campinas - SP, 13060-090, Brazil"
Suco de Praia,"R. Sacramento, 205 - Centro, Campinas - SP, 13010-210, Brazil"
Império do suco,"Av. Senador Saraiva, 734 - Centro, Campinas - SP, 13013-061, Brazil"
Sucão - Centro Campinas,"Av. Benjamin Constant, 1108 - Conceicao, Campinas - SP, 13010-141, Brazil"
Suco Bagaço,"R. Jacy Teixeira de Camargo, 940 - Jardim do Lago, Campinas - SP, 13050-913, Brazil"
Sucão Cambuí,"Av. Cel. Silva Telles, 109 - Cambuí, Campinas - SP, 13024-001, Brazil"
Barão sucos,"Rua Barão de Jaguara, 1205 - Conceicao, Campinas - SP, 13015-002, Brazil"
Sucão Lanches,"Av. John Boyd Dunlop, 3900 - Jardim Ipaussurama, Campinas - SP, 13060-803, Brazil"
cia sucos-campinas,"Av. Presidente Kennedy, 698 - Campinas, São José - SC, 88101-900, Brazil"
Sucão - Shopping Prado Boulevard,"Av. Washington Luiz, 2480 - Parque Prado, Campinas - SP, 13042-105, Brazil"
Sucão - Galleria Shopping,"Galleria Shopping - Rod. Dom Pedro I km 131,5, Campinas - SP, 13091-901, Brazil"
Frutos do Pomar | Campinas,"Av. Almeida Garret, 1530 - Parque Taquaral, Campinas - SP, 13087-291, Brazil"
Estação do Suco,"Praça Mal. Floriano Peixoto, 250 - Centro, Campinas - SP, 13013-120, Brazil"
Sucão - Campinas Shopping,"Campinas Shopping - R. Jacy Teixeira de Camargo, 940 - Jardim do Lago, Campinas - SP, 13050-913, Brazil"
Frutassa Iguatemi,"Av. Iguatemi, 777 - Vila Brandina, Campinas - SP, 13092-500, Brazil"
Frutassa Parque Dom Pedro,"Av. Guilherme Campos, 500 - Jardim Santa Genebra, Campinas - SP, 13087-395, Brazil"
BARÕES DO SUCO DE LARANJA,"R. Justiniano de Melo Franco - Jardim Campos Elíseos, Campinas - SP, 13060-046, Brazil"
